user_id,skills,interests,preferred_event_type,preferred_mode
U731,"Node.js, React, Marketing, Frontend Development, SQL, Teamwork","Leadership, Web Development, Frontend Development, Backend Development","Project Exhibition, Workshop",Online
U732,"Teamwork, 3D Design, Graphic Design, Communication","Data Analytics, Product Design, 3D Design",Project Exhibition,Offline
U733,"Electronics, Problem Solving, Linux, Arduino, Network Security","Cybersecurity, Cyber Defense, Embedded Systems",Seminar,Online
U734,"Graphic Design, UI/UX Design, 3D Design, Problem Solving, Teamwork, Computer Vision","UI/UX, Animation, 3D Design, Ethical Hacking",Conference,Both
U735,"Machine Learning, Data Analytics, Linux","Cyber Defense, Data Science, Computer Vision, Cloud Computing, DevOps",Conference,Offline
U736,"Digital Forensics, Problem Solving, PCB Design, Kubernetes","Embedded Systems, Digital Electronics, Software Engineering, VLSI","Conference, Seminar",Online
U737,"Data Analytics, Machine Learning, Cybersecurity, Python","Cyber Defense, Ethical Hacking, Machine Learning",Workshop,Online
U738,"Circuit Design, Digital Electronics, VLSI, Actuators, Microcontrollers, Graphic Design","Microcontrollers, Drones, Electronics, VLSI",Competition,Offline
U739,"Generative AI, AWS, DevOps, Machine Learning","Cloud Architecture, NLP, Artificial Intelligence, Data Science, Software Engineering",Webinar,Both
U740,"Animation, Marketing, Leadership, Entrepreneurship, Project Management","Marketing, Startups, Product Management",Conference,Offline
U741,"Digital Forensics, Software Development, Kubernetes","Cloud Computing, Software Engineering, Cybersecurity, Cloud Architecture",Seminar,Both
U742,"ESP32, Electronics, PCB Design, Raspberry Pi","Automation, Digital Electronics, PCB Design","Competition, Project Exhibition",Both
U743,"Natural Language Processing, Problem Solving, Python, Cybersecurity, Network Security","NLP, Ethical Hacking, Digital Forensics, Data Science","Bootcamp, Hackathon",Online
U744,"Deep Learning, Natural Language Processing, SQL, Computer Vision, Cybersecurity","Computer Vision, NLP, Data Analytics",Conference,Both
U745,"Graphic Design, Ethical Hacking, Problem Solving, Content Creation, Animation","Product Design, Animation, Cyber Defense",Conference,Offline
U746,"Data Science, Python, Project Management, Software Development","Cloud Computing, NLP, Generative AI, Machine Learning",Bootcamp,Both
U747,"Technical Writing, Frontend Development, Teamwork, Raspberry Pi, SQL","Software Engineering, Automation, Drones, Smart Devices","Competition, Project Exhibition",Offline
U748,"Deep Learning, Natural Language Processing, Python, Generative AI","Generative AI, Artificial Intelligence, Computer Vision, Data Science","Workshop, Bootcamp",Offline
U749,"Automation, Embedded Systems, Robotics, Technical Writing","Robotics, Smart Devices, Autonomous Systems, Product Management",Workshop,Both
U750,"Data Science, Ethical Hacking, Leadership, Natural Language Processing, Digital Forensics, Python","Cybersecurity, Artificial Intelligence, Entrepreneurship","Competition, Tech Talk",Offline
U751,"Software Development, Docker, UI/UX Design, API Development","Cloud Computing, Data Science, UI/UX, Computer Vision","Bootcamp, Competition",Offline
U752,"Ethical Hacking, Cryptography, Network Security","Cybersecurity, Network Security, Ethical Hacking, Data Analytics","Seminar, Workshop",Online
U753,"Content Creation, SQL, React, Problem Solving","Graphic Design, Open Source, Web Development, 3D Design",Hackathon,Online
U754,"Animation, 3D Design, CAD, Problem Solving, DevOps, Project Management","Animation, 3D Design, UI/UX","Conference, Project Exhibition",Online
U755,"Linux, Natural Language Processing, Generative AI, Computer Vision","Software Engineering, NLP, Data Analytics, Generative AI",Conference,Both
U756,"Electronics, Project Management, Embedded Systems, Circuit Design, Drone Technology","PCB Design, Electronics, Robotics","Seminar, Workshop",Online
U757,"Software Development, React, Leadership, Frontend Development, Digital Forensics, Python","Web Development, Backend Development, Software Engineering, Frontend Development","Competition, Hackathon",Online
U758,"Natural Language Processing, SQL, Deep Learning, Computer Vision","NLP, Artificial Intelligence, Computer Vision, Backend Development",Workshop,Offline
U759,"PCB Design, Video Editing, Communication, Product Management","Animation, Embedded Systems, PCB Design",Workshop,Offline
U760,"Linux, Microcontrollers, Embedded Systems, DevOps","Embedded Systems, Software Engineering, Cloud Architecture, Cloud Computing",Competition,Both
U761,"Robotics, Circuit Design, Internet of Things, Electronics, Arduino","Drones, Automation, Electronics, Robotics",Workshop,Offline
U762,"Software Development, Project Management, Frontend Development, Business Strategy, Teamwork, Cryptography","Startups, Entrepreneurship, Backend Development, Public Speaking",Competition,Both
U763,"Computer Vision, VLSI, Actuators, Drone Technology, Circuit Design, Problem Solving","VLSI, Robotics, Internet of Things","Tech Talk, Hackathon",Offline
U764,"Python, Product Management, Innovation, Problem Solving, Computer Vision, Embedded Systems","Product Management, Data Analytics, Computer Vision, 3D Design","Hackathon, Tech Talk",Both
U765,"Content Creation, CAD, Cybersecurity, Video Editing, Leadership","Product Design, Animation, Ethical Hacking",Workshop,Offline
U766,"PCB Design, Data Analytics, Business Strategy, Project Management, Generative AI, Kubernetes","Generative AI, Embedded Systems, Public Speaking, Microcontrollers, Startups","Conference, Project Exhibition",Offline
U767,"Circuit Design, Leadership, PCB Design, Digital Forensics","Internet of Things, Embedded Systems, Cybersecurity, Ethical Hacking",Hackathon,Both
U768,"Generative AI, Deep Learning, Computer Vision, Machine Learning","Data Analytics, NLP, Machine Learning",Conference,Both
U769,"Product Management, Actuators, Drone Technology","Drones, Autonomous Systems, Product Management","Seminar, Competition",Offline
U770,"Linux, Teamwork, Problem Solving, Ethical Hacking","Cybersecurity, Digital Forensics, Network Security, Ethical Hacking",Seminar,Online
U771,"Project Management, Marketing, Business Strategy, Entrepreneurship, Python","Innovation, Startups, Entrepreneurship",Seminar,Online
U772,"JavaScript, HTML/CSS, Node.js, Software Development, Frontend Development, Teamwork","Web Development, Leadership, Frontend Development, App Development","Project Exhibition, Hackathon",Both
U773,"Arduino, Embedded Systems, Actuators, Problem Solving, Internet of Things, Innovation, Product Management","Internet of Things, Smart Devices, Robotics","Project Exhibition, Competition",Offline
U774,"Computer Vision, Machine Learning, Python, Deep Learning, SQL","Computer Vision, NLP, Machine Learning, Data Science",Conference,Both
U775,"Business Strategy, Problem Solving, Marketing, Leadership","NLP, Public Speaking, Product Management","Workshop, Conference",Both
U776,"Network Security, Cryptography, Linux","Network Security, Cybersecurity, Digital Forensics, Ethical Hacking","Workshop, Bootcamp",Online
U777,"Actuators, Arduino, Raspberry Pi, Automation, Drone Technology, Cloud Computing, Network Security","Robotics, Internet of Things, Autonomous Systems",Workshop,Online
U778,"Ethical Hacking, Cryptography, Network Security, Generative AI, Computer Vision","Network Security, Ethical Hacking, Cybersecurity","Workshop, Seminar",Both
U779,"Data Science, Problem Solving, Deep Learning, Generative AI","Computer Vision, Generative AI, Data Analytics, Software Engineering","Bootcamp, Hackathon",Offline
U780,"Linux, AWS, DevOps","Software Engineering, Cloud Architecture, Cloud Computing, DevOps",Webinar,Both
U781,"PCB Design, Sensors, AWS, Digital Marketing, Leadership, Internet of Things","Marketing, Autonomous Systems, Entrepreneurship, Electronics, Innovation","Workshop, Webinar",Online
U782,"Linux, Software Development, PCB Design, Docker, AWS","Cloud Computing, Software Engineering, Network Security, VLSI",Webinar,Offline
U783,"Problem Solving, DevOps, Ethical Hacking, Cybersecurity","DevOps, Network Security, Digital Forensics","Workshop, Tech Talk",Offline
U784,"Teamwork, Public Speaking, Innovation","Leadership, Marketing, Product Management",Workshop,Both
U785,"Leadership, Innovation, Business Strategy, Communication, CAD, Animation","Leadership, Innovation, Startups, Marketing",Webinar,Offline
U786,"TypeScript, HTML/CSS, AWS, Frontend Development, Innovation","Open Source, Cloud Computing, Backend Development","Competition, Bootcamp",Offline
U787,"Linux, Network Security, Problem Solving, Cryptography","Data Science, Generative AI, Cyber Defense, Digital Forensics","Bootcamp, Hackathon",Offline
U788,"Python, Network Security, Problem Solving, Ethical Hacking, Cybersecurity, Digital Marketing","Cybersecurity, Digital Forensics, Ethical Hacking, Graphic Design","Bootcamp, Webinar",Online
U789,"Graphic Design, Content Creation, UI/UX Design, AWS, Linux","3D Design, Animation, Graphic Design, PCB Design","Project Exhibition, Bootcamp",Online
U790,"Deep Learning, Animation, Data Analytics, UI/UX Design","Graphic Design, 3D Design, Animation, UI/UX","Project Exhibition, Hackathon",Both
U791,"Leadership, Product Management, Innovation, HTML/CSS, 3D Design","Product Management, Innovation, Startups",Seminar,Offline
U792,"Drone Technology, Automation, Arduino, Web Development","Robotics, Autonomous Systems, Smart Devices, NLP","Workshop, Hackathon",Offline
U793,"Leadership, Problem Solving, Python","Ethical Hacking, Cybersecurity, Cyber Defense","Bootcamp, Conference",Online
U794,"Content Creation, HTML/CSS, Drone Technology, Communication, TypeScript","Autonomous Systems, Frontend Development, Drones","Project Exhibition, Competition",Offline
U795,"UI/UX Design, Communication, 3D Design, Cybersecurity, Digital Forensics","Graphic Design, Animation, UI/UX","Workshop, Project Exhibition",Offline
U796,"TypeScript, Web Development, Backend Development, Frontend Development, Network Security, Cryptography","Frontend Development, Open Source, Software Engineering","Project Exhibition, Workshop",Online
U797,"Machine Learning, SQL, Data Analytics","Artificial Intelligence, Data Science, Generative AI, UI/UX, Graphic Design","Hackathon, Tech Talk",Both
U798,"Computer Vision, PCB Design, Circuit Design, Electronics","NLP, Generative AI, Machine Learning, Digital Electronics",Seminar,Offline
U799,"Project Management, Communication, Leadership, Python","Data Science, NLP, Artificial Intelligence, Product Management",Conference,Online
U800,"Communication, Raspberry Pi, Video Editing, UI/UX Design, Automation, Content Creation","Graphic Design, UI/UX, Product Design, Smart Devices, Robotics","Workshop, Project Exhibition",Both
U801,"Backend Development, Technical Writing, TypeScript, Node.js, API Development","Open Source, Web Development, App Development",Workshop,Both
U802,"Robot Programming, Drone Technology, Actuators, Embedded Systems, Arduino","Robotics, Internet of Things, Autonomous Systems, Startups","Competition, Project Exhibition",Offline
U803,"Raspberry Pi, Robotics, Arduino, PCB Design","Smart Devices, Digital Electronics, PCB Design, Robotics, Autonomous Systems, Embedded Systems",Hackathon,Offline
U804,"Digital Electronics, Embedded Systems, Electronics, Arduino","Digital Electronics, Microcontrollers, Internet of Things, Embedded Systems","Seminar, Bootcamp",Both
U805,"Sensors, Communication, Robotics","Autonomous Systems, Robotics, Drones, Internet of Things","Project Exhibition, Workshop",Both
U806,"Problem Solving, Technical Writing, SQL, Cloud Computing, Generative AI, Docker","Data Analytics, Software Engineering, Computer Vision",Conference,Online
U807,"Problem Solving, Generative AI, Technical Writing, SQL","Computer Vision, Data Science, Data Analytics, DevOps",Tech Talk,Both
U808,"Kubernetes, DevOps, Linux, Problem Solving, Cybersecurity, Docker","Ethical Hacking, DevOps, Cybersecurity","Seminar, Competition",Both
U809,"Communication, 3D Design, Generative AI, Computer Vision","Graphic Design, Product Design, Computer Vision","Workshop, Project Exhibition",Both
U810,"Arduino, Robot Programming, Entrepreneurship, Robotics, Leadership, Animation","Product Management, Startups, Autonomous Systems, Internet of Things","Conference, Competition",Both
U811,"Linux, Kubernetes, 3D Design, CAD, Animation, AWS","Product Design, Software Engineering, Cloud Computing, Animation","Tech Talk, Project Exhibition",Online
U812,"Machine Learning, Natural Language Processing, Data Analytics, Docker, Azure","Data Analytics, Generative AI, Artificial Intelligence, Machine Learning",Workshop,Both
U813,"Problem Solving, Technical Writing, PCB Design, Data Analytics, Video Editing, Digital Electronics","NLP, Internet of Things, Embedded Systems, UI/UX","Project Exhibition, Conference",Offline
U814,"Computer Vision, SQL, Machine Learning","Artificial Intelligence, Machine Learning, Computer Vision","Workshop, Bootcamp",Offline
